item_code,sequence,propriete,valeur,unite,is_major,famille,sous_famille
142823355,1,TFM,,,1,EE,EE-CA
142823355,2,REF,,,0,EE,EE-CA
142823355,3,CONS,,,0,EE,EE-CA
142823355,4,ALIM,,,0,EE,EE-CA
142823355,5,VER,,,0,EE,EE-CA
142823356,1,TFM,,,1,EE,EE-CA
142823356,2,REF,,,0,EE,EE-CA
142823356,3,CONS,,,0,EE,EE-CA
142823356,4,ALIM,,,0,EE,EE-CA
142823356,5,VER,,,0,EE,EE-CA
142823358,1,TYPE,,,0,ME,ME-EN
142823358,2,NDR,,,1,ME,ME-EN
142823358,3,MODU,,,0,ME,ME-EN
142823358,4,DIM,,Millimeter,0,ME,ME-EN
142823358,5,MAT,,,0,ME,ME-EN
142823359,1,TAL,,,0,IN,IN-VA
142823359,2,PMM,,Kilowatt,1,IN,IN-VA
142823359,3,MOD,,,0,IN,IN-VA
142823359,4,TEN,,,0,IN,IN-VA
142823359,5,FAB,,,0,IN,IN-VA
142823361,1,TYPE,,,0,ME,ME-JO
142823361,2,DIA,,Millimeter,1,ME,ME-JO
142823361,3,DIM,,Millimeter,0,ME,ME-JO
142823361,4,MAT,,,0,ME,ME-JO
142823361,5,USG,,,0,ME,ME-JO
142823362,1,TYPE,,,0,ME,ME-JO
142823362,2,DIA,,Millimeter,1,ME,ME-JO
142823362,3,DIM,,Millimeter,0,ME,ME-JO
142823362,4,MAT,,,0,ME,ME-JO
142823362,5,USG,,,0,ME,ME-JO
142823363,1,TYPE,,,0,ME,ME-RO
142823363,2,DIAI,,Millimeter,1,ME,ME-RO
142823363,3,SR,,,0,ME,ME-RO
142823363,4,DIAE,,Millimeter,0,ME,ME-RO
142823363,5,EPJ,,,0,ME,ME-RO
142823364,1,TYPE,,,0,ME,ME-JO
142823364,2,DIA,,Millimeter,1,ME,ME-JO
142823364,3,DIM,,Millimeter,0,ME,ME-JO
142823364,4,MAT,,,0,ME,ME-JO
142823364,5,USG,,,0,ME,ME-JO
142823371,1,TYPE,,,0,ME,ME-JO
142823371,2,DIA,,Millimeter,1,ME,ME-JO
142823371,3,DIM,,Millimeter,0,ME,ME-JO
142823371,4,MAT,,,0,ME,ME-JO
142823371,5,USG,,,0,ME,ME-JO
142823372,1,TYPE,,,0,ME,ME-JO
142823372,2,DIA,,Millimeter,1,ME,ME-JO
142823372,3,DIM,,Millimeter,0,ME,ME-JO
142823372,4,MAT,,,0,ME,ME-JO
142823372,5,USG,,,0,ME,ME-JO
142823374,1,TYPE,,,0,ME,ME-EN
142823374,2,NDR,,,1,ME,ME-EN
142823374,3,MODU,,,0,ME,ME-EN
142823374,4,DIM,,Millimeter,0,ME,ME-EN
142823374,5,MAT,,,0,ME,ME-EN
142823377,1,TEC,,Inch,1,EE,EE-HM
142823377,2,RET,,,0,EE,EE-HM
142823377,3,ALIM,,,0,EE,EE-HM
142823377,4,CONS,,,0,EE,EE-HM
142823377,5,COM,,,0,EE,EE-HM
142823379,1,TYPE,,,0,EL,EL-CA
142823379,2,SEC,,,1,EL,EL-CA
142823379,3,NBCD,,Nos,0,EL,EL-CA
142823379,4,MAT,,,0,EL,EL-CA
142823379,5,BLI,,,0,EL,EL-CA
142823380,1,TYPE,,,0,EL,EL-CA
142823380,2,SEC,,,1,EL,EL-CA
142823380,3,NBCD,,Nos,0,EL,EL-CA
142823380,4,MAT,,,0,EL,EL-CA
142823380,5,BLI,,,0,EL,EL-CA
142823381,1,TFM,,,1,EE,EE-CA
142823381,2,REF,,,0,EE,EE-CA
142823381,3,CONS,,,0,EE,EE-CA
142823381,4,ALIM,,,0,EE,EE-CA
142823381,5,VER,,,0,EE,EE-CA
142823383,1,FTT,,,1,ME,ME-VI
142823383,2,DIA,,Millimeter,0,ME,ME-VI
142823383,3,LON,,Millimeter,0,ME,ME-VI
142823383,4,MAT,,,0,ME,ME-VI
142823383,5,FIL,,,0,ME,ME-VI
142823386,1,PRC,,,1,CS,CS-SC
142823386,2,DIA,,Millimeter,0,CS,CS-SC
142823386,3,NUA,,,0,CS,CS-SC
142823386,4,TYPE,,,0,CS,CS-SC
142823386,5,CND,,,0,CS,CS-SC
142823388,1,FTT,,,1,ME,ME-VI
142823388,2,DIA,,Millimeter,0,ME,ME-VI
142823388,3,LON,,Millimeter,0,ME,ME-VI
142823388,4,MAT,,,0,ME,ME-VI
142823388,5,FIL,,,0,ME,ME-VI
142823389,1,FTT,,,1,ME,ME-VI
142823389,2,DIA,,Millimeter,0,ME,ME-VI
142823389,3,LON,,Millimeter,0,ME,ME-VI
142823389,4,MAT,,,0,ME,ME-VI
142823389,5,FIL,,,0,ME,ME-VI
142823391,1,FTT,,,1,ME,ME-VI
142823391,2,DIA,,Millimeter,0,ME,ME-VI
142823391,3,LON,,Millimeter,0,ME,ME-VI
142823391,4,MAT,,,0,ME,ME-VI
142823391,5,FIL,,,0,ME,ME-VI
142823392,1,FTT,,,1,ME,ME-VI
142823392,2,DIA,,Millimeter,0,ME,ME-VI
142823392,3,LON,,Millimeter,0,ME,ME-VI
142823392,4,MAT,,,0,ME,ME-VI
142823392,5,FIL,,,0,ME,ME-VI
142823393,1,FTT,,,1,ME,ME-VI
142823393,2,DIA,,Millimeter,0,ME,ME-VI
142823393,3,LON,,Millimeter,0,ME,ME-VI
142823393,4,MAT,,,0,ME,ME-VI
142823393,5,FIL,,,0,ME,ME-VI
142823394,1,FTT,,,1,ME,ME-VI
142823394,2,DIA,,Millimeter,0,ME,ME-VI
142823394,3,LON,,Millimeter,0,ME,ME-VI
142823394,4,MAT,,,0,ME,ME-VI
142823394,5,FIL,,,0,ME,ME-VI
142823396,1,FTT,,,1,ME,ME-VI
142823396,2,DIA,,Millimeter,0,ME,ME-VI
142823396,3,LON,,Millimeter,0,ME,ME-VI
142823396,4,MAT,,,0,ME,ME-VI
142823396,5,FIL,,,0,ME,ME-VI
142823397,1,FTT,,,1,ME,ME-VI
142823397,2,DIA,,Millimeter,0,ME,ME-VI
142823397,3,LON,,Millimeter,0,ME,ME-VI
142823397,4,MAT,,,0,ME,ME-VI
142823397,5,FIL,,,0,ME,ME-VI
142823398,1,FTT,,,1,ME,ME-VI
142823398,2,DIA,,Millimeter,0,ME,ME-VI
142823398,3,LON,,Millimeter,0,ME,ME-VI
142823398,4,MAT,,,0,ME,ME-VI
142823398,5,FIL,,,0,ME,ME-VI
142823399,1,FTT,,,1,ME,ME-VI
142823399,2,DIA,,Millimeter,0,ME,ME-VI
142823399,3,LON,,Millimeter,0,ME,ME-VI
142823399,4,MAT,,,0,ME,ME-VI
142823399,5,FIL,,,0,ME,ME-VI
142823400,1,FTT,,,1,ME,ME-VI
142823400,2,DIA,,Millimeter,0,ME,ME-VI
142823400,3,LON,,Millimeter,0,ME,ME-VI
142823400,4,MAT,,,0,ME,ME-VI
142823400,5,FIL,,,0,ME,ME-VI
142823401,1,FTT,,,1,ME,ME-VI
142823401,2,DIA,,Millimeter,0,ME,ME-VI
142823401,3,LON,,Millimeter,0,ME,ME-VI
142823401,4,MAT,,,0,ME,ME-VI
142823401,5,FIL,,,0,ME,ME-VI
142823403,1,FTT,,,1,ME,ME-VI
142823403,2,DIA,,Millimeter,0,ME,ME-VI
142823403,3,LON,,Millimeter,0,ME,ME-VI
142823403,4,MAT,,,0,ME,ME-VI
142823403,5,FIL,,,0,ME,ME-VI
142823404,1,FTT,,,1,ME,ME-VI
142823404,2,DIA,,Millimeter,0,ME,ME-VI
142823404,3,LON,,Millimeter,0,ME,ME-VI
142823404,4,MAT,,,0,ME,ME-VI
142823404,5,FIL,,,0,ME,ME-VI
142823406,1,FTT,,,1,ME,ME-VI
142823406,2,DIA,,Millimeter,0,ME,ME-VI
142823406,3,LON,,Millimeter,0,ME,ME-VI
142823406,4,MAT,,,0,ME,ME-VI
142823406,5,FIL,,,0,ME,ME-VI
142823408,1,TYPE,,,0,ME,ME-JO
142823408,2,DIA,,Millimeter,1,ME,ME-JO
142823408,3,DIM,,Millimeter,0,ME,ME-JO
142823408,4,MAT,,,0,ME,ME-JO
142823408,5,USG,,,0,ME,ME-JO
142823409,1,TYPE,,,0,ME,ME-JO
142823409,2,DIA,,Millimeter,1,ME,ME-JO
142823409,3,DIM,,Millimeter,0,ME,ME-JO
142823409,4,MAT,,,0,ME,ME-JO
142823409,5,USG,,,0,ME,ME-JO
142823411,1,TCP,,,0,EE,EE-CP
142823411,2,SIG,,,1,EE,EE-CP
142823411,3,RAC,,,0,EE,EE-CP
142823411,4,ALIM,,,0,EE,EE-CP
142823411,5,PLG,,,0,EE,EE-CP
142823412,1,TYPE,,,0,ME,ME-RO
142823412,2,DIAI,,Millimeter,1,ME,ME-RO
142823412,3,SR,,,0,ME,ME-RO
142823412,4,DIAE,,Millimeter,0,ME,ME-RO
142823412,5,EPJ,,,0,ME,ME-RO
142823413,1,TYPE,,,0,ME,ME-RO
142823413,2,DIAI,,Millimeter,1,ME,ME-RO
142823413,3,SR,,,0,ME,ME-RO
142823413,4,DIAE,,Millimeter,0,ME,ME-RO
142823413,5,EPJ,,,0,ME,ME-RO
142823414,1,TYPE,,,0,ME,ME-RO
142823414,2,DIAI,,Millimeter,1,ME,ME-RO
142823414,3,SR,,,0,ME,ME-RO
142823414,4,DIAE,,Millimeter,0,ME,ME-RO
142823414,5,EPJ,,,0,ME,ME-RO
142823417,1,TDC,,,0,EL,EL-MO
142823417,2,PUI,,Kilowatt,1,EL,EL-MO
142823417,3,VIT,,,0,EL,EL-MO
142823417,4,FIX,,,0,EL,EL-MO
142823417,5,TEN,,,0,EL,EL-MO
142823418,1,FTT,,,1,ME,ME-VI
142823418,2,DIA,,Millimeter,0,ME,ME-VI
142823418,3,LON,,Millimeter,0,ME,ME-VI
142823418,4,MAT,,,0,ME,ME-VI
142823418,5,FIL,,,0,ME,ME-VI
142823423,1,TYPE,,,0,PN,PN-CO
142823423,2,PMD,,,1,PN,PN-CO
142823423,3,CCU,,L,0,PN,PN-CO
142823423,4,PRE,,Bar,0,PN,PN-CO
142823423,5,FAB,,,0,PN,PN-CO
142823424,1,TYPE,,,0,PN,PN-CO
142823424,2,PMD,,,1,PN,PN-CO
142823424,3,CCU,,L,0,PN,PN-CO
142823424,4,PRE,,Bar,0,PN,PN-CO
142823424,5,FAB,,,0,PN,PN-CO
142823425,1,TYPE,,,0,HY,HY-PO
142823425,2,DEB,,,1,HY,HY-PO
142823425,3,CYL,,,0,HY,HY-PO
142823425,4,PRE,,Bar,0,HY,HY-PO
142823425,5,LIQ,,,0,HY,HY-PO
142823426,1,TYPE,,,0,HY,HY-PO
142823426,2,DEB,,,1,HY,HY-PO
142823426,3,CYL,,,0,HY,HY-PO
142823426,4,PRE,,Bar,0,HY,HY-PO
142823426,5,LIQ,,,0,HY,HY-PO
142823427,1,FON,,,0,PN,PN-EV
142823427,2,DDR,,,1,PN,PN-EV
142823427,3,FIL,,,0,PN,PN-EV
142823427,4,TNC,,,0,PN,PN-EV
142823427,5,TYPE,,,0,PN,PN-EV
142823429,1,TYPE,,,0,PN,PN-CO
142823429,2,PMD,,,1,PN,PN-CO
142823429,3,CCU,,L,0,PN,PN-CO
142823429,4,PRE,,Bar,0,PN,PN-CO
142823429,5,FAB,,,0,PN,PN-CO
142823442,1,TYPE,,,0,ME,ME-EN
142823442,2,NDR,,,1,ME,ME-EN
142823442,3,MODU,,,0,ME,ME-EN
142823442,4,DIM,,Millimeter,0,ME,ME-EN
142823442,5,MAT,,,0,ME,ME-EN
142823443,1,TYPE,,,0,ME,ME-EN
142823443,2,NDR,,,1,ME,ME-EN
142823443,3,MODU,,,0,ME,ME-EN
142823443,4,DIM,,Millimeter,0,ME,ME-EN
142823443,5,MAT,,,0,ME,ME-EN
142823447,1,TYPE,,,0,ME,ME-JO
142823447,2,DIA,,Millimeter,1,ME,ME-JO
142823447,3,DIM,,Millimeter,0,ME,ME-JO
142823447,4,MAT,,,0,ME,ME-JO
142823447,5,USG,,,0,ME,ME-JO
142823448,1,TYPE,,,0,ME,ME-JO
142823448,2,DIA,,Millimeter,1,ME,ME-JO
142823448,3,DIM,,Millimeter,0,ME,ME-JO
142823448,4,MAT,,,0,ME,ME-JO
142823448,5,USG,,,0,ME,ME-JO
142823449,1,TYPE,,,0,ME,ME-JO
142823449,2,DIA,,Millimeter,1,ME,ME-JO
142823449,3,DIM,,Millimeter,0,ME,ME-JO
142823449,4,MAT,,,0,ME,ME-JO
142823449,5,USG,,,0,ME,ME-JO
142823450,1,TYPE,,,0,ME,ME-JO
142823450,2,DIA,,Millimeter,1,ME,ME-JO
142823450,3,DIM,,Millimeter,0,ME,ME-JO
142823450,4,MAT,,,0,ME,ME-JO
142823450,5,USG,,,0,ME,ME-JO
142823451,1,TYPE,,,1,CS,CS-GC
142823451,2,GRA,,,0,CS,CS-GC
142823451,3,CND,,,0,CS,CS-GC
142823451,4,APP,,,0,CS,CS-GC
142823451,5,FAB,,,0,CS,CS-GC
142823452,1,TYPE,,,1,CS,CS-GC
142823452,2,GRA,,,0,CS,CS-GC
142823452,3,CND,,,0,CS,CS-GC
142823452,4,APP,,,0,CS,CS-GC
142823452,5,FAB,,,0,CS,CS-GC
142823453,1,TYPE,,,1,CS,CS-GC
142823453,2,GRA,,,0,CS,CS-GC
142823453,3,CND,,,0,CS,CS-GC
142823453,4,APP,,,0,CS,CS-GC
142823453,5,FAB,,,0,CS,CS-GC
142823454,1,TYPE,,,1,CS,CS-GC
142823454,2,GRA,,,0,CS,CS-GC
142823454,3,CND,,,0,CS,CS-GC
142823454,4,APP,,,0,CS,CS-GC
142823454,5,FAB,,,0,CS,CS-GC
142823455,1,TYPE,,,1,CS,CS-GC
142823455,2,GRA,,,0,CS,CS-GC
142823455,3,CND,,,0,CS,CS-GC
142823455,4,APP,,,0,CS,CS-GC
142823455,5,FAB,,,0,CS,CS-GC
142823456,1,TYPE,,,1,CS,CS-GC
142823456,2,GRA,,,0,CS,CS-GC
142823456,3,CND,,,0,CS,CS-GC
142823456,4,APP,,,0,CS,CS-GC
142823456,5,FAB,,,0,CS,CS-GC
142823467,1,TYPE,,,1,CS,CS-GC
142823467,2,GRA,,,0,CS,CS-GC
142823467,3,CND,,,0,CS,CS-GC
142823467,4,APP,,,0,CS,CS-GC
142823467,5,FAB,,,0,CS,CS-GC
142823468,1,SER,,,0,EE,EE-AU
142823468,2,NES,,Nos,1,EE,EE-AU
142823468,3,ALIM,,,0,EE,EE-AU
142823468,4,CONS,,,0,EE,EE-AU
142823468,5,TMO,,,0,EE,EE-AU
142823470,1,TYPE,,,0,HY,HY-RA
142823470,2,DTF,,,1,HY,HY-RA
142823470,3,MAT,,,0,HY,HY-RA
142823470,4,FRM,,,0,HY,HY-RA
142823470,5,PRE,,Bar,0,HY,HY-RA
142823471,1,TYPE,,,0,HY,HY-RA
142823471,2,DTF,,,1,HY,HY-RA
142823471,3,MAT,,,0,HY,HY-RA
142823471,4,FRM,,,0,HY,HY-RA
142823471,5,PRE,,Bar,0,HY,HY-RA
142823472,1,TCP,,,0,EE,EE-CP
142823472,2,SIG,,,1,EE,EE-CP
142823472,3,RAC,,,0,EE,EE-CP
142823472,4,ALIM,,,0,EE,EE-CP
142823472,5,PLG,,,0,EE,EE-CP
142823474,1,TYPE,,,0,HY,HY-RA
142823474,2,DTF,,,1,HY,HY-RA
142823474,3,MAT,,,0,HY,HY-RA
142823474,4,FRM,,,0,HY,HY-RA
142823474,5,PRE,,Bar,0,HY,HY-RA
142823475,1,TYPE,,,1,CS,CS-GC
142823475,2,GRA,,,0,CS,CS-GC
142823475,3,CND,,,0,CS,CS-GC
142823475,4,APP,,,0,CS,CS-GC
142823475,5,FAB,,,0,CS,CS-GC
142823476,1,TYPE,,,0,PN,PN-RA
142823476,2,DET,,Millimeter,1,PN,PN-RA
142823476,3,FIL,,,0,PN,PN-RA
142823476,4,MAT,,,0,PN,PN-RA
142823476,5,FRM,,,0,PN,PN-RA
142823477,1,TYPE,,,0,PN,PN-DI
142823477,2,DTC,,,1,PN,PN-DI
142823477,3,NBV,,Nos,0,PN,PN-DI
142823477,4,TIR,,,0,PN,PN-DI
142823477,5,TNB,,,0,PN,PN-DI
142823510,1,TAL,,,0,IN,IN-VA
142823510,2,PMM,,Kilowatt,1,IN,IN-VA
142823510,3,MOD,,,0,IN,IN-VA
142823510,4,TEN,,,0,IN,IN-VA
142823510,5,FAB,,,0,IN,IN-VA
142823511,1,TDC,,,0,EL,EL-MO
142823511,2,PUI,,Kilowatt,1,EL,EL-MO
142823511,3,VIT,,,0,EL,EL-MO
142823511,4,FIX,,,0,EL,EL-MO
142823511,5,TEN,,,0,EL,EL-MO
142823512,1,TAL,,,0,IN,IN-VA
142823512,2,PMM,,Kilowatt,1,IN,IN-VA
142823512,3,MOD,,,0,IN,IN-VA
142823512,4,TEN,,,0,IN,IN-VA
142823512,5,FAB,,,0,IN,IN-VA
142823513,1,TAL,,,0,IN,IN-VA
142823513,2,PMM,,Kilowatt,1,IN,IN-VA
142823513,3,MOD,,,0,IN,IN-VA
142823513,4,TEN,,,0,IN,IN-VA
142823513,5,FAB,,,0,IN,IN-VA
142823515,1,TAL,,,0,IN,IN-VA
142823515,2,PMM,,Kilowatt,1,IN,IN-VA
142823515,3,MOD,,,0,IN,IN-VA
142823515,4,TEN,,,0,IN,IN-VA
142823515,5,FAB,,,0,IN,IN-VA
142823521,1,FON,,,0,PN,PN-EV
142823521,2,DDR,,,1,PN,PN-EV
142823521,3,FIL,,,0,PN,PN-EV
142823521,4,TNC,,,0,PN,PN-EV
142823521,5,TYPE,,,0,PN,PN-EV
142823541,1,FON,,,0,PN,PN-EV
142823541,2,DDR,,,1,PN,PN-EV
142823541,3,FIL,,,0,PN,PN-EV
142823541,4,TNC,,,0,PN,PN-EV
142823541,5,TYPE,,,0,PN,PN-EV
142823542,1,TYPE,,,0,EL,EL-DI
142823542,2,CAL,,AMP,1,EL,EL-DI
142823542,3,TEN,,,0,EL,EL-DI
142823542,4,NBP,,Nos,0,EL,EL-DI
142823542,5,FAB,,,0,EL,EL-DI
142823544,1,TYPE,,,1,CS,CS-GC
142823544,2,GRA,,,0,CS,CS-GC
142823544,3,CND,,,0,CS,CS-GC
142823544,4,APP,,,0,CS,CS-GC
142823544,5,FAB,,,0,CS,CS-GC
142823548,1,TYPE,,,0,IN,IN-CP
142823548,2,PME,,Bar,1,IN,IN-CP
142823548,3,SIG,,,0,IN,IN-CP
142823548,4,RAC,,,0,IN,IN-CP
142823548,5,FAB,,,0,IN,IN-CP
142823551,1,TCP,,,0,EE,EE-CP
142823551,2,SIG,,,1,EE,EE-CP
142823551,3,RAC,,,0,EE,EE-CP
142823551,4,ALIM,,,0,EE,EE-CP
142823551,5,PLG,,,0,EE,EE-CP
142823552,1,TCP,,,0,EE,EE-CP
142823552,2,SIG,,,1,EE,EE-CP
142823552,3,RAC,,,0,EE,EE-CP
142823552,4,ALIM,,,0,EE,EE-CP
142823552,5,PLG,,,0,EE,EE-CP
142823554,1,TCP,,,0,EE,EE-CP
142823554,2,SIG,,,1,EE,EE-CP
142823554,3,RAC,,,0,EE,EE-CP
142823554,4,ALIM,,,0,EE,EE-CP
142823554,5,PLG,,,0,EE,EE-CP
142823557,1,TYPE,,,0,HY,HY-FI
142823557,2,SEU,,Micrometer,1,HY,HY-FI
142823557,3,RAC,,,0,HY,HY-FI
142823557,4,DEB,,,0,HY,HY-FI
142823557,5,FAB,,,0,HY,HY-FI
142823653,1,TYPE,,,0,PN,PN-DI
142823653,2,DTC,,,1,PN,PN-DI
142823653,3,NBV,,Nos,0,PN,PN-DI
142823653,4,TIR,,,0,PN,PN-DI
142823653,5,TNB,,,0,PN,PN-DI
142823660,1,TCP,,,0,EE,EE-CP
142823660,2,SIG,,,1,EE,EE-CP
142823660,3,RAC,,,0,EE,EE-CP
142823660,4,ALIM,,,0,EE,EE-CP
142823660,5,PLG,,,0,EE,EE-CP
142823724,1,FTT,,,1,ME,ME-VI
142823724,2,DIA,,Millimeter,0,ME,ME-VI
142823724,3,LON,,Millimeter,0,ME,ME-VI
142823724,4,MAT,,,0,ME,ME-VI
142823724,5,FIL,,,0,ME,ME-VI
142823727,1,TYPE,,,0,ME,ME-JO
142823727,2,DIA,,Millimeter,1,ME,ME-JO
142823727,3,DIM,,Millimeter,0,ME,ME-JO
142823727,4,MAT,,,0,ME,ME-JO
142823727,5,USG,,,0,ME,ME-JO
142823728,1,TYPE,,,0,ME,ME-JO
142823728,2,DIA,,Millimeter,1,ME,ME-JO
142823728,3,DIM,,Millimeter,0,ME,ME-JO
142823728,4,MAT,,,0,ME,ME-JO
142823728,5,USG,,,0,ME,ME-JO
142823892,1,FTT,,,1,ME,ME-VI
142823892,2,DIA,,Millimeter,0,ME,ME-VI
142823892,3,LON,,Millimeter,0,ME,ME-VI
142823892,4,MAT,,,0,ME,ME-VI
142823892,5,FIL,,,0,ME,ME-VI
142823894,1,TYPE,,,1,CS,CS-JG
142823894,2,MAT,,,0,CS,CS-JG
142823894,3,DIM,,Millimeter,0,CS,CS-JG
142823894,4,REFERENC,,,0,CS,CS-JG
142823894,5,FAB,,,0,CS,CS-JG
142823903,1,FTT,,,1,ME,ME-VI
142823903,2,DIA,,Millimeter,0,ME,ME-VI
142823903,3,LON,,Millimeter,0,ME,ME-VI
142823903,4,MAT,,,0,ME,ME-VI
142823903,5,FIL,,,0,ME,ME-VI
142823905,1,FTT,,,1,ME,ME-VI
142823905,2,DIA,,Millimeter,0,ME,ME-VI
142823905,3,LON,,Millimeter,0,ME,ME-VI
142823905,4,MAT,,,0,ME,ME-VI
142823905,5,FIL,,,0,ME,ME-VI
142823907,1,TYPE,,,0,HY,HY-FL
142823907,2,DN,,,1,HY,HY-FL
142823907,3,LON,,Millimeter,0,HY,HY-FL
142823907,4,EMB,,,0,HY,HY-FL
142823907,5,PRE,,Bar,0,HY,HY-FL
142823908,1,TFM,,,1,EE,EE-CA
142823908,2,REF,,,0,EE,EE-CA
142823908,3,CONS,,,0,EE,EE-CA
142823908,4,ALIM,,,0,EE,EE-CA
142823908,5,VER,,,0,EE,EE-CA
142823914,1,TYPE,,,0,ME,ME-JO
142823914,2,DIA,,Millimeter,1,ME,ME-JO
142823914,3,DIM,,Millimeter,0,ME,ME-JO
142823914,4,MAT,,,0,ME,ME-JO
142823914,5,USG,,,0,ME,ME-JO
142823917,1,TYPE,,,0,ME,ME-EN
142823917,2,NDR,,,1,ME,ME-EN
142823917,3,MODU,,,0,ME,ME-EN
142823917,4,DIM,,Millimeter,0,ME,ME-EN
142823917,5,MAT,,,0,ME,ME-EN
142823918,1,TPR,,,0,ME,ME-CO
142823918,2,LPR,,Millimeter,1,ME,ME-CO
142823918,3,LEP,,Millimeter,0,ME,ME-CO
142823918,4,PDE,,,0,ME,ME-CO
142823918,5,MAT,,,0,ME,ME-CO
142823919,1,TYPE,,,0,ME,ME-RO
142823919,2,DIAI,,Millimeter,1,ME,ME-RO
142823919,3,SR,,,0,ME,ME-RO
142823919,4,DIAE,,Millimeter,0,ME,ME-RO
142823919,5,EPJ,,,0,ME,ME-RO
142823920,1,FTT,,,1,ME,ME-VI
142823920,2,DIA,,Millimeter,0,ME,ME-VI
142823920,3,LON,,Millimeter,0,ME,ME-VI
142823920,4,MAT,,,0,ME,ME-VI
142823920,5,FIL,,,0,ME,ME-VI
142823921,1,FTT,,,1,ME,ME-VI
142823921,2,DIA,,Millimeter,0,ME,ME-VI
142823921,3,LON,,Millimeter,0,ME,ME-VI
142823921,4,MAT,,,0,ME,ME-VI
142823921,5,FIL,,,0,ME,ME-VI
142823933,1,TYPE,,,0,HY,HY-RA
142823933,2,DTF,,,1,HY,HY-RA
142823933,3,MAT,,,0,HY,HY-RA
142823933,4,FRM,,,0,HY,HY-RA
142823933,5,PRE,,Bar,0,HY,HY-RA
142823934,1,TYPE,,,0,HY,HY-RA
142823934,2,DTF,,,1,HY,HY-RA
142823934,3,MAT,,,0,HY,HY-RA
142823934,4,FRM,,,0,HY,HY-RA
142823934,5,PRE,,Bar,0,HY,HY-RA
142823936,1,TYPE,,,0,SE,SE-EC
142823936,2,PEN,,Watt,1,SE,SE-EC
142823936,3,TEN,,,0,SE,SE-EC
142823936,4,FOR,,,0,SE,SE-EC
142823936,5,FAB,,,0,SE,SE-EC
1428240011,1,TPR,,,0,ME,ME-CO
1428240011,2,LPR,,Millimeter,1,ME,ME-CO
1428240011,3,LEP,,Millimeter,0,ME,ME-CO
1428240011,4,PDE,,,0,ME,ME-CO
1428240011,5,MAT,,,0,ME,ME-CO
1428240012,1,TPR,,,0,ME,ME-CO
1428240012,2,LPR,,Millimeter,1,ME,ME-CO
1428240012,3,LEP,,Millimeter,0,ME,ME-CO
1428240012,4,PDE,,,0,ME,ME-CO
1428240012,5,MAT,,,0,ME,ME-CO
1428240019,1,FTT,,,1,ME,ME-VI
1428240019,2,DIA,,Millimeter,0,ME,ME-VI
1428240019,3,LON,,Millimeter,0,ME,ME-VI
1428240019,4,MAT,,,0,ME,ME-VI
1428240019,5,FIL,,,0,ME,ME-VI
1428240020,1,FTT,,,1,ME,ME-VI
1428240020,2,DIA,,Millimeter,0,ME,ME-VI
1428240020,3,LON,,Millimeter,0,ME,ME-VI
1428240020,4,MAT,,,0,ME,ME-VI
1428240020,5,FIL,,,0,ME,ME-VI
1428240021,1,FTT,,,1,ME,ME-VI
1428240021,2,DIA,,Millimeter,0,ME,ME-VI
1428240021,3,LON,,Millimeter,0,ME,ME-VI
1428240021,4,MAT,,,0,ME,ME-VI
1428240021,5,FIL,,,0,ME,ME-VI
1428240022,1,FTT,,,1,ME,ME-VI
1428240022,2,DIA,,Millimeter,0,ME,ME-VI
1428240022,3,LON,,Millimeter,0,ME,ME-VI
1428240022,4,MAT,,,0,ME,ME-VI
1428240022,5,FIL,,,0,ME,ME-VI
1428240023,1,FTT,,,1,ME,ME-VI
1428240023,2,DIA,,Millimeter,0,ME,ME-VI
1428240023,3,LON,,Millimeter,0,ME,ME-VI
1428240023,4,MAT,,,0,ME,ME-VI
1428240023,5,FIL,,,0,ME,ME-VI
1428240024,1,FTT,,,1,ME,ME-VI
1428240024,2,DIA,,Millimeter,0,ME,ME-VI
1428240024,3,LON,,Millimeter,0,ME,ME-VI
1428240024,4,MAT,,,0,ME,ME-VI
1428240024,5,FIL,,,0,ME,ME-VI
1428240025,1,FTT,,,1,ME,ME-VI
1428240025,2,DIA,,Millimeter,0,ME,ME-VI
1428240025,3,LON,,Millimeter,0,ME,ME-VI
1428240025,4,MAT,,,0,ME,ME-VI
1428240025,5,FIL,,,0,ME,ME-VI
1428240027,1,TYPE,,,0,ME,ME-JO
1428240027,2,DIA,,Millimeter,1,ME,ME-JO
1428240027,3,DIM,,Millimeter,0,ME,ME-JO
1428240027,4,MAT,,,0,ME,ME-JO
1428240027,5,USG,,,0,ME,ME-JO
1428240028,1,TYPE,,,1,CS,CS-GC
1428240028,2,GRA,,,0,CS,CS-GC
1428240028,3,CND,,,0,CS,CS-GC
1428240028,4,APP,,,0,CS,CS-GC
1428240028,5,FAB,,,0,CS,CS-GC
1428240029,1,FTT,,,1,ME,ME-VI
1428240029,2,DIA,,Millimeter,0,ME,ME-VI
1428240029,3,LON,,Millimeter,0,ME,ME-VI
1428240029,4,MAT,,,0,ME,ME-VI
1428240029,5,FIL,,,0,ME,ME-VI
1428240031,1,TYPE,,,0,ME,ME-RO
1428240031,2,DIAI,,Millimeter,1,ME,ME-RO
1428240031,3,SR,,,0,ME,ME-RO
1428240031,4,DIAE,,Millimeter,0,ME,ME-RO
1428240031,5,EPJ,,,0,ME,ME-RO
1428240032,1,TYPE,,,0,ME,ME-RO
1428240032,2,DIAI,,Millimeter,1,ME,ME-RO
1428240032,3,SR,,,0,ME,ME-RO
